ref_sample,ref_time,dp_group,top1_group,top1_clip,top1_source_time,top1_score,top2_group,top2_clip,top2_source_time,top2_score,top3_group,top3_clip,top3_source_time,top3_score,top4_group,top4_clip,top4_source_time,top4_score,top5_group,top5_clip,top5_source_time,top5_score,score_YOSHINO,score_SAKURI,score_TSUKUYOMI,score_MOMIJI,score_SETSUKA,score_MAGIC
483,120.77195739746094,MOMIJI,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,0.0,0.9951099157333374,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,0.25,0.9748710989952087,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,0.5,0.8917803168296814,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,0.75,0.7919336557388306,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.0,0.6914848685264587,0.3497210443019867,0.3051511347293854,0.34841734170913696,0.9951099157333374,0.3468593955039978,0.45616716146469116
484,121.02200317382812,MOMIJI,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,0.25,0.9935186505317688,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,0.5,0.973059892654419,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,0.0,0.9514377117156982,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,0.75,0.894576370716095,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.0,0.7892516851425171,0.37495243549346924,0.31924623250961304,0.3351761996746063,0.9935186505317688,0.35212352871894836,0.4346808195114136
485,121.27204895019531,MOMIJI,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,0.5,0.9965087175369263,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,0.75,0.9580206871032715,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,0.25,0.9558872580528259,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,0.0,0.8763137459754944,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.0,0.8638718128204346,0.3833291530609131,0.32230255007743835,0.317126989364624,0.9965087175369263,0.3440478444099426,0.4389857053756714
486,121.5220947265625,MOMIJI,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,0.75,0.9945129156112671,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,0.5,0.9505067467689514,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.0,0.9500759243965149,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,0.25,0.8672618865966797,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.25,0.846180260181427,0.3933160901069641,0.313411682844162,0.2961844801902771,0.9945129156112671,0.3452160954475403,0.43956029415130615
487,121.77214050292969,MOMIJI,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.0,0.9944658875465393,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.25,0.956855297088623,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,0.75,0.9305602312088013,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.5,0.8655660152435303,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,0.5,0.8453717231750488,0.3915567398071289,0.2842627763748169,0.32898157835006714,0.9944658875465393,0.36424559354782104,0.45936039090156555
488,122.02218627929688,MOMIJI,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.25,0.9911883473396301,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.5,0.9590898752212524,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.0,0.9360228776931763,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.75,0.8398554921150208,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,0.75,0.8200234174728394,0.36480748653411865,0.2820706069469452,0.3435271978378296,0.9911883473396301,0.3515932559967041,0.45753365755081177
489,122.27223205566406,MOMIJI,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.5,0.9894006252288818,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.75,0.9521255493164062,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.25,0.9291664361953735,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,2.0,0.8351434469223022,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.0,0.8202863931655884,0.3433072566986084,0.2919372022151947,0.34009575843811035,0.9894006252288818,0.33347439765930176,0.46136412024497986
490,122.52227783203125,MOMIJI,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.75,0.9929658770561218,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,2.0,0.9331252574920654,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.5,0.920577883720398,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.25,0.8169468641281128,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,2.25,0.7554835677146912,0.3171486258506775,0.3235357403755188,0.3105705976486206,0.9929658770561218,0.3155631124973297,0.4522664546966553
491,122.77232360839844,MOMIJI,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,2.0,0.9941553473472595,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.75,0.9286466836929321,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,2.25,0.8897386193275452,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.5,0.8120211958885193,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,2.5,0.7322917580604553,0.3246847093105316,0.33701592683792114,0.2679482698440552,0.9941553473472595,0.3058362901210785,0.43595418334007263
492,123.02236938476562,MOMIJI,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,2.25,0.9935654401779175,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,2.5,0.9300585985183716,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,2.0,0.8789039850234985,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,2.75,0.7836244702339172,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,1.75,0.7327446937561035,0.33469462394714355,0.3286653161048889,0.32948142290115356,0.9935654401779175,0.3040546476840973,0.39833104610443115
493,123.27241516113281,MOMIJI,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,2.5,0.9876413345336914,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,2.75,0.9483147859573364,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,2.25,0.8747413158416748,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,3.0,0.8402788043022156,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,3.25,0.7424677610397339,0.31780529022216797,0.30746394395828247,0.3565969467163086,0.9876413345336914,0.28932932019233704,0.350917786359787
494,123.5224609375,MOMIJI,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,2.75,0.9906163215637207,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,3.0,0.964402973651886,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,2.5,0.8867900371551514,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,3.25,0.8599790334701538,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,3.5,0.7626832127571106,0.3003503680229187,0.2995750308036804,0.3381727933883667,0.9906163215637207,0.26648592948913574,0.3371322751045227
495,123.77250671386719,MOMIJI,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,3.0,0.9963963627815247,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,3.25,0.9429661631584167,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,2.75,0.9387891292572021,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,3.5,0.8502784967422485,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,2.5,0.7953343987464905,0.2841240465641022,0.3032127618789673,0.35549092292785645,0.9963963627815247,0.2579531967639923,0.3427293300628662
496,124.02255249023438,MOMIJI,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,3.25,0.9949367046356201,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,3.5,0.9615709781646729,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,3.0,0.9259594678878784,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,3.75,0.887978196144104,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,0.5,0.8433295488357544,0.28237056732177734,0.33504581451416016,0.3598702549934387,0.9949367046356201,0.2365470826625824,0.33628609776496887
497,124.27259826660156,MOMIJI,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,3.5,0.9959431886672974,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,3.75,0.9646260738372803,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,3.25,0.9463613033294678,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,0.25,0.9113349318504333,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,0.5,0.8973931074142456,0.26321715116500854,0.3397793173789978,0.3538193702697754,0.9959431886672974,0.2382616251707077,0.3388746976852417
498,124.52264404296875,MOMIJI,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,3.75,0.9965569972991943,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,0.25,0.9730613231658936,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,4.0,0.9702715873718262,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,0.0,0.9695026874542236,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,3.5,0.9514375925064087,0.26930469274520874,0.32571423053741455,0.3690080940723419,0.9965569972991943,0.2316572070121765,0.33199018239974976
499,124.7726821899414,MOMIJI,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,4.0,0.9962393045425415,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,0.0,0.9957857728004456,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,0.25,0.9802775382995605,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,3.75,0.9689589142799377,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,0.5,0.9289425611495972,0.27840396761894226,0.3138427138328552,0.36563703417778015,0.9962393045425415,0.21941959857940674,0.328294038772583
500,125.0227279663086,MOMIJI,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,0.25,0.9964206218719482,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,0.5,0.9774154424667358,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,4.0,0.9714663028717041,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,0.0,0.9710533022880554,MOMIJI,C1 _ one continuous four-second intimate portrait take from.mp4,3.75,0.9692208170890808,0.28297972679138184,0.31427672505378723,0.3782939910888672,0.9964206218719482,0.2267264574766159,0.32104864716529846
501,125.27277374267578,MOMIJI,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,0.5,0.9961549043655396,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,0.75,0.9845762252807617,MOMIJI,"Repair only the smoking gesture. At the anchor frame, move t.mp4",0.0,0.9830777645111084,MOMIJI,Merge the two separate smoke bursts into one single continuo.mp4,0.0,0.9808339476585388,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,0.25,0.9668197631835938,0.2857738137245178,0.30507025122642517,0.38815760612487793,0.9961549043655396,0.23135074973106384,0.3226616680622101
502,125.52281951904297,MOMIJI,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,0.75,0.993896484375,MOMIJI,"Repair only the smoking gesture. At the anchor frame, move t.mp4",0.0,0.9897691011428833,MOMIJI,Merge the two separate smoke bursts into one single continuo.mp4,0.0,0.988046407699585,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,1.0,0.9739413857460022,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,0.5,0.9721193909645081,0.2868824601173401,0.29403215646743774,0.3722749948501587,0.993896484375,0.21855813264846802,0.33541765809059143
503,125.77286529541016,MOMIJI,MOMIJI,"Repair only the smoking gesture. At the anchor frame, move t.mp4",0.25,0.9917927980422974,MOMIJI,Merge the two separate smoke bursts into one single continuo.mp4,0.25,0.9914153218269348,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,1.0,0.9653575420379639,MOMIJI,Merge the two separate smoke bursts into one single continuo.mp4,0.5,0.953683614730835,MOMIJI,"Repair only the smoking gesture. At the anchor frame, move t.mp4",0.5,0.9503581523895264,0.2793145775794983,0.31423982977867126,0.4034176766872406,0.9917927980422974,0.2586037516593933,0.34885838627815247
504,126.02291107177734,MOMIJI,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,1.25,0.9600524306297302,MOMIJI,Merge the two separate smoke bursts into one single continuo.mp4,0.5,0.954377293586731,MOMIJI,"Repair only the smoking gesture. At the anchor frame, move t.mp4",0.5,0.9511427879333496,MOMIJI,Merge the two separate smoke bursts into one single continuo.mp4,0.25,0.8511629104614258,MOMIJI,"Repair only the smoking gesture. At the anchor frame, move t.mp4",0.25,0.8488249778747559,0.2795446515083313,0.31796926259994507,0.3708694279193878,0.9600524306297302,0.26689445972442627,0.3179531693458557
505,126.27295684814453,MOMIJI,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,1.5,0.9201223850250244,MOMIJI,Merge the two separate smoke bursts into one single continuo.mp4,0.75,0.8628199100494385,MOMIJI,"Repair only the smoking gesture. At the anchor frame, move t.mp4",0.75,0.8610349297523499,MOMIJI,Merge the two separate smoke bursts into one single continuo.mp4,1.0,0.7204311490058899,MOMIJI,"Repair only the smoking gesture. At the anchor frame, move t.mp4",1.0,0.7037943005561829,0.3187186121940613,0.31076139211654663,0.34057241678237915,0.9201223850250244,0.3685745298862457,0.3604344129562378
506,126.52300262451172,MOMIJI,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,1.75,0.9624617099761963,MOMIJI,"Repair only the smoking gesture. At the anchor frame, move t.mp4",1.0,0.9263788461685181,MOMIJI,Merge the two separate smoke bursts into one single continuo.mp4,1.0,0.925837516784668,MOMIJI,Merge the two separate smoke bursts into one single continuo.mp4,1.25,0.7455641031265259,MOMIJI,"Repair only the smoking gesture. At the anchor frame, move t.mp4",1.25,0.7413400411605835,0.333080917596817,0.29501235485076904,0.31235527992248535,0.9624617099761963,0.32498544454574585,0.3930306136608124
507,126.7730484008789,MOMIJI,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,2.0,0.9684605598449707,MOMIJI,Merge the two separate smoke bursts into one single continuo.mp4,1.25,0.9261601567268372,MOMIJI,"Repair only the smoking gesture. At the anchor frame, move t.mp4",1.25,0.9204884767532349,MOMIJI,"Repair only the smoking gesture. At the anchor frame, move t.mp4",1.5,0.8246122002601624,MOMIJI,Merge the two separate smoke bursts into one single continuo.mp4,1.5,0.8235459327697754,0.369259238243103,0.3569785952568054,0.3817153573036194,0.9684605598449707,0.32377466559410095,0.41492968797683716
508,127.0230941772461,MOMIJI,MOMIJI,Merge the two separate smoke bursts into one single continuo.mp4,1.5,0.9654003381729126,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,2.25,0.9635940790176392,MOMIJI,"Repair only the smoking gesture. At the anchor frame, move t.mp4",1.5,0.9529197216033936,MOMIJI,Merge the two separate smoke bursts into one single continuo.mp4,1.75,0.9344159364700317,MOMIJI,"Repair only the smoking gesture. At the anchor frame, move t.mp4",1.75,0.9338497519493103,0.34718838334083557,0.27345702052116394,0.34570881724357605,0.9654003381729126,0.280548632144928,0.4218255877494812
509,127.27313995361328,MOMIJI,MOMIJI,C2 _ one continuous four-second intimate take from the exact.mp4,2.5,0.9773757457733154,MOMIJI,Merge the two separate smoke bursts into one single continuo.mp4,1.75,0.9761912822723389,MOMIJI,Merge the two separate smoke bursts into one single continuo.mp4,2.0,0.97312331199646,MOMIJI,"Repair only the smoking gesture. At the anchor frame, move t.mp4",1.75,0.969828724861145,MOMIJI,"Repair only the smoking gesture. At the anchor frame, move t.mp4",2.0,0.9646598100662231,0.3143339157104492,0.3004327714443207,0.2939440906047821,0.9773757457733154,0.26131463050842285,0.4285445213317871
